Row.names	beta_.Intercept.	beta_bone1	beta_daysinculture	beta_bone0.queen1	beta_bone1.queen1	beta_bone0.treatmentE2	beta_bone1.treatmentE2	se_.Intercept.	se_bone1	se_daysinculture	se_bone0.queen1	se_bone1.queen1	se_bone0.treatmentE2	se_bone1.treatmentE2	p_val_.Intercept.	p_val_bone1	p_val_daysinculture	p_val_bone0.queen1	p_val_bone1.queen1	p_val_bone0.treatmentE2	p_val_bone1.treatmentE2	fdr_Queen_at_lb	fdr_Queen_at_vert	Gene	Genename	highlight
ENSFDAG00000016324	0.118265648	0.13663393	-0.015055256	-0.317113758	-0.012628247	0.09959113	-0.047266912	0.098773672	0.022887144	0.001095609	0.025576676	0.032724512	0.022135919	0.028765525	0.706691433	0.366443117	0.649223119	0.047382569	0.944346315	0.503253947	0.780482888	0.496869221	0.999843736	ENSFDAG00000016324_CBX3	CBX3	0
ENSFDAG00000019056	0.155758906	-0.063335825	-0.027958518	0.363749152	0.299288663	0.005203765	0.005064186	0.129969496	0.030115621	0.001441637	0.033654592	0.04305994	0.029127137	0.03785058	0.665706403	0.715136089	0.461515795	0.047389309	0.149219676	0.975675631	0.979233447	0.496869221	0.999843736	ENSFDAG00000019056_LIN54	LIN54	0
ENSFDAG00000006422	0.20211978	-0.227262336	-0.022610357	0.328491229	-0.08191087	0.02996586	0.201681932	0.106079823	0.024580074	0.00117665	0.027468547	0.035145099	0.023773283	0.030893271	0.534881035	0.147181555	0.509799937	0.047478074	0.662164091	0.845902672	0.251194291	0.496954533	0.999843736	ENSFDAG00000006422_ENSFDAG00000006422	ENSFDAG00000006422	0
ENSFDAG00000009111	0.042374394	0.050531285	-0.002467276	-0.200744972	0.010407309	-0.017763322	-0.01444356	0.03967858	0.009194043	0.00044012	0.01027446	0.013145833	0.008892267	0.01155546	0.831538826	0.598196562	0.906379228	0.04765233	0.927675004	0.850584509	0.89311531	0.49745623	0.999843736	ENSFDAG00000009111_RPL30	RPL30	0
ENSFDAG00000014191	-0.118983527	0.068477852	0.017672143	-0.279805052	-0.067417982	-0.079469548	0.095936704	0.077082771	0.01786108	0.000855011	0.019959986	0.025538142	0.017274826	0.022448557	0.668245942	0.608381697	0.54559731	0.047647069	0.673118169	0.545420976	0.521970798	0.49745623	0.999843736	ENSFDAG00000014191_ENSFDAG00000014191	ENSFDAG00000014191	0
ENSFDAG00000021477	-0.479351562	0.133295052	0.042422706	0.247014826	-0.007966384	0.025729856	0.013652157	0.060038207	0.013911633	0.000665951	0.015546428	0.019891141	0.013455012	0.017484725	0.05042726	0.25842521	0.100195407	0.047579388	0.954955627	0.824456151	0.91776799	0.49745623	0.999843736	ENSFDAG00000021477_ENSFDAG00000021477	ENSFDAG00000021477	0
ENSFDAG00000000886	-0.194471673	-1.211337106	0.091232108	-0.738729019	0.066838972	0.176946914	0.22668029	0.546615252	0.126657858	0.006063121	0.141541778	0.18109803	0.122500571	0.159188924	0.792522698	0.000664842	0.241335785	0.049581843	0.87519548	0.613164562	0.56993816	0.498478246	0.999843736	ENSFDAG00000000886_TRPC4	TRPC4	0
ENSFDAG00000002961	-0.082544898	-0.144840042	0.021362311	-0.270419774	0.042529462	-0.096359498	0.169354118	0.073065003	0.016930111	0.000810446	0.018919616	0.024207023	0.016374414	0.021278476	0.760079461	0.265638453	0.453020658	0.04929925	0.784584126	0.451432548	0.245649197	0.498478246	0.999843736	ENSFDAG00000002961_DOCK1	DOCK1	0
ENSFDAG00000003864	0.106885322	0.043520381	9.05E-05	-0.363638983	0.045818323	-0.164904865	-0.095527917	0.131780868	0.03053534	0.001461729	0.034123633	0.043660062	0.029533079	0.0383781	0.768424254	0.803319994	0.998111341	0.049006689	0.82643273	0.337268959	0.625813408	0.498478246	0.999843736	ENSFDAG00000003864_ENSFDAG00000003864	ENSFDAG00000003864	0
ENSFDAG00000004438	-1.109518448	0.028547104	0.136188355	-0.401111516	0.185719209	-0.140356964	0.052700322	0.172625709	0.033336882	0.001968527	0.041642336	0.05278156	0.032452308	0.042391541	0.007575334	0.87575667	0.002144089	0.049343555	0.418871696	0.435901829	0.797981014	0.498478246	0.999843736	ENSFDAG00000004438_ENSFDAG00000004438	ENSFDAG00000004438	0
ENSFDAG00000004855	-0.272805362	-0.538163005	0.050323657	0.674456738	0.351275991	-0.393228235	-0.010985219	0.452196493	0.104779805	0.005015817	0.117092773	0.149816336	0.10134062	0.131691666	0.68497382	0.096402292	0.477356348	0.048722615	0.364117876	0.216739536	0.97585077	0.498478246	0.999843736	ENSFDAG00000004855_RF00139	RF00139	0
ENSFDAG00000004944	-0.168185787	-0.339340503	0.024557921	0.342983175	0.326412874	0.028563145	-0.042308105	0.117933404	0.027326702	0.001308131	0.03053794	0.039072285	0.026429759	0.034345349	0.624313664	0.040094067	0.497141679	0.049681554	0.098671985	0.860533559	0.819419689	0.498478246	0.999843736	ENSFDAG00000004944_IL6ST	IL6ST	0
ENSFDAG00000005301	0.24523762	-0.102749846	-0.043837653	0.477830981	0.427412856	0.1127548	0.038228749	0.226312248	0.052439489	0.002510282	0.058601801	0.074979069	0.050718269	0.065908156	0.606200027	0.653651152	0.381598081	0.048396383	0.118545244	0.616602369	0.881625559	0.498478246	0.999843736	ENSFDAG00000005301_CASP8	CASP8	0
ENSFDAG00000005308	-0.143199087	0.461389028	-0.046221158	0.847892357	-0.871455779	0.760223814	0.752286469	0.715643406	0.165823879	0.007938002	0.185310307	0.237098418	0.160381046	0.208414426	0.865580619	0.257199115	0.603912505	0.048877523	0.07350163	0.057656516	0.099382143	0.498478246	0.999843736	ENSFDAG00000005308_MIR155	MIR155	0
ENSFDAG00000005977	-0.18288438	0.108613676	-0.00037612	0.443906778	0.019738189	0.184660982	0.068661995	0.197038498	0.045656381	0.002185574	0.05102159	0.06528044	0.044157803	0.05738286	0.680336744	0.611231758	0.993580825	0.049386892	0.938422223	0.379530177	0.774393782	0.498478246	0.999843736	ENSFDAG00000005977_ENSFDAG00000005977	ENSFDAG00000005977	0
ENSFDAG00000006077	-0.340935427	0.161647072	0.031788471	0.210403614	0.118575297	-0.102777944	-0.194795351	0.043846808	0.010159875	0.000486354	0.011353791	0.0145268	0.009826398	0.012769359	0.103486148	0.108779768	0.149463398	0.04831169	0.325211163	0.299820438	0.084738816	0.498478246	0.999843736	ENSFDAG00000006077_HTATIP2	HTATIP2	0
ENSFDAG00000006421	0.007405202	0.022279335	-0.005517163	0.204299466	0.063755622	-0.100163718	0.013192367	0.041767923	0.009678171	0.000463295	0.01081548	0.013838049	0.009360504	0.012163932	0.971095831	0.820837959	0.797701648	0.049476169	0.58783418	0.300534841	0.904788117	0.498478246	0.999843736	ENSFDAG00000006421_ZNF250	ZNF250	0
ENSFDAG00000007475	-0.975498475	-0.009801587	0.120072331	-0.27576422	-0.196401886	-0.027819748	0.124365784	0.087251482	0.014059674	0.001019496	0.019734672	0.02462916	0.013773342	0.018047156	0.000958339	0.934119865	0.000169547	0.049644777	0.210762621	0.812620725	0.354572811	0.498478246	0.999843736	ENSFDAG00000007475_TTC23	TTC23	0
ENSFDAG00000007578	0.733018539	-0.359649692	-0.083336485	0.708207483	0.264292232	-0.008410826	-0.121266299	0.497017406	0.115165393	0.005512976	0.128698801	0.164665865	0.111385322	0.14474471	0.298455808	0.289241392	0.261698486	0.048368248	0.514851366	0.979894321	0.749922453	0.498478246	0.999843736	ENSFDAG00000007578_RND1	RND1	0
ENSFDAG00000007909	0.472217019	-0.016360018	-0.04946804	-0.194666891	-0.12493403	0.042521903	0.013905264	0.038092581	0.008826546	0.000422527	0.009863778	0.012620378	0.008536833	0.011093574	0.015542858	0.861758637	0.016103424	0.049988209	0.266094363	0.645359212	0.894967567	0.498478246	0.999843736	ENSFDAG00000007909_RBM3	RBM3	0
ENSFDAG00000008808	0.688684309	-0.361420196	-0.077855796	0.429794727	0.114774107	0.224265821	0.008075617	0.184130146	0.042665348	0.002042394	0.047679073	0.061003799	0.041264945	0.053623604	0.108507873	0.080162318	0.084934477	0.04903046	0.64215182	0.269589405	0.972180471	0.498478246	0.999843736	ENSFDAG00000008808_NADK	NADK	0
ENSFDAG00000009738	0.308110983	-0.115832069	-0.054781052	0.704619132	0.347622803	0.218066935	-0.031851096	0.492881969	0.114207158	0.005467105	0.127627961	0.163295762	0.11045854	0.143540361	0.660755867	0.731783762	0.458762306	0.048570945	0.389655485	0.511740217	0.933001343	0.498478246	0.999843736	ENSFDAG00000009738_HSD17B8	HSD17B8	0
ENSFDAG00000009780	-0.0929024	-0.08268229	0.015539994	-0.172291427	0.006111862	0.032829757	0.129887026	0.029533377	0.006843267	0.000327588	0.007647439	0.009784645	0.006618651	0.008600906	0.588788179	0.317554828	0.390565456	0.048817872	0.950732017	0.686553515	0.161353461	0.498478246	0.999843736	ENSFDAG00000009780_ENSFDAG00000009780	ENSFDAG00000009780	0
ENSFDAG00000010144	0.124349168	-0.195259063	-0.004007086	-0.23559364	0.002908435	0.014754197	0.221964664	0.054746047	0.012685371	0.00060725	0.014176064	0.018137806	0.012268999	0.015943508	0.595103517	0.082981482	0.870826169	0.04784683	0.982770477	0.894033568	0.078766083	0.498478246	0.999843736	ENSFDAG00000010144_POLR3D	POLR3D	0
ENSFDAG00000010529	-0.104288288	0.110974951	0.021456732	-0.29211973	0.044166043	-0.050023962	-0.38232251	0.084500427	0.019579847	0.000937289	0.02188073	0.027995671	0.018937178	0.024608776	0.719773358	0.427727687	0.483394838	0.048287303	0.791808434	0.716221389	0.014802938	0.498478246	0.999843736	ENSFDAG00000010529_LRRC9	LRRC9	0
ENSFDAG00000011033	0.365859146	-0.304681799	-0.044594521	0.360359688	0.297826619	0.040914766	0.196716437	0.128255082	0.029718369	0.001422621	0.033210658	0.042491941	0.028742924	0.037351297	0.306975002	0.077161827	0.237076682	0.047994927	0.148511738	0.809297949	0.308744761	0.498478246	0.999843736	ENSFDAG00000011033_JOSD1	JOSD1	0
ENSFDAG00000011725	-1.064988749	0.443435806	0.117418291	-0.449381618	-0.079989307	-0.068520384	-0.225692958	0.202477725	0.045693178	0.002255103	0.051876291	0.066324494	0.044234671	0.057534916	0.017943991	0.038036606	0.013413685	0.048493618	0.756108257	0.744582885	0.346746339	0.498478246	0.999843736	ENSFDAG00000011725_FBLN7	FBLN7	0
ENSFDAG00000012297	-0.126756967	-0.189805595	0.010956797	0.478660501	0.267012866	-0.009050638	0.02646011	0.295172837	0.031440206	0.003590652	0.059112697	0.070619384	0.031192388	0.040963286	0.815520572	0.284416874	0.854915055	0.04898356	0.31500364	0.959129974	0.895984377	0.498478246	0.999843736	ENSFDAG00000012297_RXYLT1	RXYLT1	0
ENSFDAG00000012744	0.076639456	-0.047825427	0.016179175	-0.418134884	0.079130717	-0.1973461	-0.421361322	0.1742971	0.040386903	0.001933324	0.045132881	0.057746031	0.039061285	0.050759959	0.854348935	0.811897407	0.712900894	0.049044695	0.741933358	0.318028925	0.061452473	0.498478246	0.999843736	ENSFDAG00000012744_ENSFDAG00000012744	ENSFDAG00000012744	0
ENSFDAG00000013214	-0.069620019	-0.09456798	0.002967703	0.439895188	0.138735862	-0.051585122	0.023253208	0.193735469	0.044891026	0.002148937	0.050166296	0.06418612	0.043417569	0.05642093	0.874321277	0.655352753	0.948955136	0.049529196	0.583962488	0.804469906	0.922015268	0.498478246	0.999843736	ENSFDAG00000013214_SNF8	SNF8	0
ENSFDAG00000013932	-0.581541043	0.214151632	0.077324746	-0.438413367	-0.230175707	-0.290773075	-0.00742632	0.19324491	0.044777357	0.002143496	0.05003927	0.064023593	0.043307631	0.056278066	0.185869321	0.311525077	0.094888371	0.050010438	0.362990392	0.16234048	0.975026857	0.498478246	0.999843736	ENSFDAG00000013932_ARHGAP29	ARHGAP29	0
ENSFDAG00000014146	0.33638236	-0.305738378	-0.017399246	-0.25822195	0.112984958	-0.119621887	0.041489014	0.066944596	0.015511933	0.000742557	0.017334784	0.022179283	0.015002785	0.01949605	0.193568038	0.014096103	0.523143945	0.049849347	0.448056294	0.32875833	0.766360318	0.498478246	0.999843736	ENSFDAG00000014146_ENSFDAG00000014146	ENSFDAG00000014146	0
ENSFDAG00000014354	0.093347944	-0.248029711	0.014519721	-0.310345089	-0.072142858	-0.232379795	0.040567033	0.09677371	0.022423726	0.001073426	0.025058801	0.032061909	0.021687713	0.028183083	0.764121926	0.097652734	0.657641328	0.049938493	0.687020841	0.114578561	0.809054738	0.498478246	0.999843736	ENSFDAG00000014354_USP46	USP46	0
ENSFDAG00000014513	-0.185932293	0.039341129	0.023881072	-0.136586596	-0.101916021	-0.016035196	0.028318663	0.023526798	0.002790277	0.000283757	0.004845836	0.005858066	0.002760048	0.003624047	0.225436753	0.456409779	0.156282047	0.049749477	0.183000172	0.76019701	0.638062685	0.498478246	0.999843736	ENSFDAG00000014513_ANXA7	ANXA7	0
ENSFDAG00000014554	-0.158738749	0.142726764	0.009914253	0.105933522	0.001712061	-0.041268953	-0.005878824	0.011135001	0.002580124	0.000123511	0.002883322	0.003689115	0.002495437	0.003242809	0.132501135	0.004956264	0.372345854	0.0485164	0.977512526	0.408728463	0.917775925	0.498478246	0.999843736	ENSFDAG00000014554_CNOT8	CNOT8	0
ENSFDAG00000014920	-1.123388619	1.146361579	0.062114	0.465353188	0.247663371	0.06845523	-0.315699482	0.216815228	0.050238906	0.00240494	0.056142621	0.071832629	0.048589916	0.063142371	0.015839239	3.15E-07	0.20530058	0.049532783	0.355454273	0.756141641	0.208986184	0.498478246	0.999843736	ENSFDAG00000014920_ADORA2B	ADORA2B	0
ENSFDAG00000014947	1.201206766	-0.750156274	-0.126232762	0.835502662	0.002915977	0.097829137	0.192361331	0.971361937	0.074222951	0.012055057	0.180993784	0.208473778	0.074207288	0.097410258	0.222925669	0.005896456	0.250264278	0.049543453	0.994904398	0.71950201	0.537674758	0.498478246	0.999843736	ENSFDAG00000014947_RGS18	RGS18	0
ENSFDAG00000015583	-0.006641811	-0.053557868	0.00191209	0.209128945	-0.103638885	0.026639951	-0.109061596	0.0435799	0.010098029	0.000483393	0.011284677	0.014438372	0.009766582	0.012691628	0.974618916	0.594052478	0.9306972	0.04899274	0.388407494	0.787495593	0.333002266	0.498478246	0.999843736	ENSFDAG00000015583_CLK1	CLK1	0
ENSFDAG00000015699	0.251476854	-0.11271587	-0.0301519	0.278679962	0.057584873	0.06003823	-0.111075475	0.077064249	0.017856788	0.000854806	0.019955189	0.025532006	0.017270675	0.022443163	0.364998408	0.398950704	0.302404684	0.048521068	0.718559712	0.647779173	0.458426553	0.498478246	0.999843736	ENSFDAG00000015699_GRK3	GRK3	0
ENSFDAG00000015771	-0.36669297	0.027703902	0.053962178	-0.40632149	0.361357879	-0.014712929	-0.414449862	0.166064233	0.038479241	0.001842004	0.043001045	0.055018416	0.037216238	0.048362329	0.368206245	0.887688059	0.208639535	0.050062167	0.123419704	0.939207207	0.059484326	0.498478246	0.999843736	ENSFDAG00000015771_ENSFDAG00000015771	ENSFDAG00000015771	0
ENSFDAG00000015873	-0.096602025	-0.014994991	0.013573442	-0.117693525	0.028033012	-0.011516883	0.038401673	0.013903215	0.003221556	0.000154216	0.00360013	0.004606247	0.003115815	0.004048987	0.412630713	0.791634916	0.274388347	0.049817998	0.679574492	0.836538054	0.546176403	0.498478246	0.999843736	ENSFDAG00000015873_MRS2	MRS2	0
ENSFDAG00000016772	0.308713488	-0.315724197	-0.042431836	0.516406681	-0.278867662	0.391491379	0.268852721	0.267884472	0.062072314	0.002971406	0.069366605	0.088752281	0.060034916	0.078015095	0.5508675	0.205069459	0.436324824	0.04991114	0.349237073	0.11008927	0.335771379	0.498478246	0.999843736	ENSFDAG00000016772_PKN1	PKN1	0
ENSFDAG00000017607	-0.79848524	-0.230885037	0.120884642	-0.522352295	-0.244494839	-0.140258955	0.080566407	0.273886276	0.06346301	0.003037979	0.070920726	0.090740727	0.061379965	0.079762981	0.127073557	0.359401403	0.028292792	0.049826721	0.416992732	0.571304428	0.775438701	0.498478246	0.999843736	ENSFDAG00000017607_ADAMTS9	ADAMTS9	0
ENSFDAG00000017843	0.119378087	-0.285537208	0.008276876	-0.276716827	-0.04034537	-0.158519708	0.142803502	0.076801445	0.017795893	0.000851891	0.019887138	0.025444937	0.017211779	0.022366627	0.666639604	0.032319321	0.776732809	0.049735969	0.800325606	0.226936584	0.339649711	0.498478246	0.999843736	ENSFDAG00000017843_CEP104	CEP104	0
ENSFDAG00000018162	-2.495371123	1.40192377	0.239861659	-0.841105429	0.456191639	-0.260908492	0.197938589	0.8788008	0.109433728	0.010553916	0.183476802	0.22298323	0.108093661	0.141909984	0.007770352	2.26E-05	0.019552652	0.049572913	0.334006234	0.42744276	0.599276627	0.498478246	0.999843736	ENSFDAG00000018162_TNMD	TNMD	0
ENSFDAG00000018764	-1.756816153	-0.357540571	0.235490376	-0.560458141	-0.072457926	-0.217524913	0.210809172	0.357196298	0.059756876	0.004154107	0.081832304	0.102487085	0.058464859	0.076568309	0.003287467	0.143571498	0.000258476	0.050088302	0.820941036	0.368319808	0.446154243	0.498478246	0.999843736	ENSFDAG00000018764_MUM1L1	MUM1L1	0
ENSFDAG00000019076	0.454975139	-0.587123338	-0.046756576	0.489028696	0.212360154	0.197779361	0.284176971	0.239357355	0.05546221	0.00265498	0.06197973	0.079301017	0.053641776	0.069707239	0.352391785	0.012665148	0.364180649	0.049494427	0.450784266	0.393136012	0.281774716	0.498478246	0.999843736	ENSFDAG00000019076_ENSFDAG00000019076	ENSFDAG00000019076	0
ENSFDAG00000019081	-0.129161013	0.097620133	0.009951888	0.255728927	0.134307321	-0.251884056	-0.078431038	0.064807616	0.015016767	0.000718854	0.016781429	0.021471285	0.014523872	0.018873705	0.611900448	0.425671791	0.710503062	0.04837232	0.359362441	0.036612101	0.568068016	0.498478246	0.999843736	ENSFDAG00000019081_FOXN3	FOXN3	0
ENSFDAG00000019271	-0.004120374	0.184719737	-0.012761638	0.228540933	0.019477323	0.09347621	-0.170128891	0.052472367	0.01215853	0.00058203	0.013587312	0.017384517	0.01175945	0.015281351	0.985648809	0.093890375	0.596823912	0.049921372	0.882561426	0.388687173	0.168744387	0.498478246	0.999843736	ENSFDAG00000019271_COX19	COX19	0
ENSFDAG00000019526	0.256138171	-0.119773198	-0.020753776	-0.181474623	0.021024952	0.022840214	0.02098277	0.03275229	0.007589131	0.000363292	0.008480951	0.010851097	0.007340033	0.009538339	0.156975816	0.16916981	0.276218959	0.048772171	0.840045097	0.789781403	0.829887707	0.498478246	0.999843736	ENSFDAG00000019526_ITFG2	ITFG2	0
ENSFDAG00000019985	0.568248359	-0.163736438	-0.070768406	0.569900054	0.234270738	0.012840148	-0.083730918	0.326368363	0.075623792	0.003620117	0.084510555	0.108128464	0.073141594	0.095047163	0.319891057	0.551569453	0.239518261	0.049949833	0.476192625	0.962132666	0.785936088	0.498478246	0.999843736	ENSFDAG00000019985_ENSFDAG00000019985	ENSFDAG00000019985	0
ENSFDAG00000020414	0.268241753	0.386236842	-0.066070369	0.75275387	0.08306868	0.262708247	-0.451669262	0.562060413	0.130236703	0.006234441	0.145541183	0.186215137	0.125961947	0.163686967	0.720496355	0.284504837	0.402719834	0.048478504	0.847350885	0.459173536	0.264257929	0.498478246	0.999843736	ENSFDAG00000020414_RF00017	RF00017	0
ENSFDAG00000020570	0.304017863	-0.451937517	-0.032792014	0.79559576	-0.15504954	0.103625427	0.142023241	0.635022768	0.147143029	0.007043748	0.164434218	0.210388152	0.142313357	0.184935549	0.702825812	0.238728203	0.696003858	0.049763874	0.735337883	0.783554098	0.741207397	0.498478246	0.999843736	ENSFDAG00000020570_CTSE	CTSE	0
ENSFDAG00000020745	-0.181086961	0.1003123	0.014782355	0.1921758	0.034865244	-0.060451425	-0.111873906	0.036692932	0.008502229	0.000407002	0.00950135	0.012156664	0.008223161	0.010685959	0.344476505	0.276640577	0.463721897	0.048661912	0.751837643	0.505006251	0.279147606	0.498478246	0.999843736	ENSFDAG00000020745_PUS3	PUS3	0
ENSFDAG00000020902	-0.666580351	-0.127513614	0.093407705	-0.369355718	0.04455307	-0.203714438	0.151724311	0.136212066	0.031562106	0.00151088	0.035271058	0.045128153	0.030526144	0.039668583	0.070900821	0.472911074	0.016257772	0.049219129	0.833880935	0.243628247	0.446188947	0.498478246	0.999843736	ENSFDAG00000020902_ENSFDAG00000020902	ENSFDAG00000020902	0
ENSFDAG00000021040	-0.607295589	0.057229272	0.066618213	0.449455839	0.248743575	-0.24562734	-0.185558596	0.253959987	0.030494334	0.003059766	0.052485885	0.063535253	0.030153178	0.03959097	0.228170706	0.743120131	0.228458453	0.049779968	0.323723595	0.157208257	0.351040293	0.498478246	0.999843736	ENSFDAG00000021040_SLC19A2	SLC19A2	0
ENSFDAG00000023214	-0.22390624	0.274194245	-0.006978725	0.481634835	0.367672378	0.309736201	-0.186423508	0.23119326	0.053570483	0.002564423	0.059865701	0.076596187	0.051812141	0.067329637	0.641451458	0.23614993	0.890390449	0.049013956	0.184017155	0.173594831	0.472478856	0.498478246	0.999843736	ENSFDAG00000023214_ENSFDAG00000023214	ENSFDAG00000023214	0
ENSFDAG00000011537	0.147270377	-0.037050802	-0.010287636	-0.168394343	-0.05516858	-0.060081113	0.05407376	0.028582597	0.006622959	0.000317042	0.007401242	0.009469644	0.006405574	0.008324014	0.383703344	0.648913093	0.563417155	0.050302779	0.570765706	0.452841003	0.553395421	0.499887473	0.999843736	ENSFDAG00000011537_PSMC3	PSMC3	0
ENSFDAG00000011084	-0.027844989	-0.098379011	0.014044717	-0.189028724	-0.042962231	-0.110411452	0.087446815	0.036052391	0.008353808	0.000399897	0.009335487	0.011944447	0.008079611	0.010499417	0.883408833	0.281763327	0.482475917	0.050417171	0.694245119	0.219319032	0.393427967	0.500223432	0.999843736	ENSFDAG00000011084_ENSFDAG00000011084	ENSFDAG00000011084	0
ENSFDAG00000020978	0.370253555	-0.534958672	-0.030268024	0.663283038	0.061565311	0.088448825	-0.108515625	0.443962056	0.102871779	0.00492448	0.114960529	0.147088201	0.099495221	0.129293579	0.578428281	0.095333979	0.666232611	0.050435627	0.872466226	0.779164225	0.76281271	0.500223432	0.999843736	ENSFDAG00000020978_ZDHHC3	ZDHHC3	0
